"","Any","zona","dat","via","pk","nomMun","nomCom","nomDem","F_MORTS","F_FERITS_GREUS","F_FERITS_LLEUS","F_VICTIMES","F_UNITATS_IMPLICADES","F_VIANANTS_IMPLICADES","F_BICICLETES_IMPLICADES","F_CICLOMOTORS_IMPLICADES","F_MOTOCICLETES_IMPLICADES","F_VEH_LLEUGERS_IMPLICADES","F_VEH_PESANTS_IMPLICADES","F_ALTRES_UNIT_IMPLICADES","F_UNIT_DESC_IMPLICADES","C_VELOCITAT_VIA","D_ACC_AMB_FUGA","D_BOIRA","D_CARACT_ENTORN","D_CARRIL_ESPECIAL","D_CIRCULACIO_MESURES_ESP","D_CLIMATOLOGIA","D_FUNC_ESP_VIA","D_GRAVETAT","D_INFLUIT_BOIRA","D_INFLUIT_CARACT_ENTORN","D_INFLUIT_CIRCULACIO","D_INFLUIT_ESTAT_CLIMA","D_INFLUIT_INTEN_VENT","D_INFLUIT_LLUMINOSITAT","D_INFLUIT_MESU_ESP","D_INFLUIT_OBJ_CALCADA","D_INFLUIT_SOLCS_RASES","D_INFLUIT_VISIBILITAT","D_INTER_SECCIO","D_LIMIT_VELOCITAT","D_LLUMINOSITAT","D_REGULACIO_PRIORITAT","D_SENTITS_VIA","D_SUBTIPUS_ACCIDENT","D_SUBTIPUS_TRAM","D_SUBZONA","D_SUPERFICIE","D_TIPUS_VIA","D_TITULARITAT_VIA","D_TRACAT_ALTIMETRIC","D_VENT","grupDiaLab","hor","grupHor","tipAcc","tipDia"
"20924",2021,"Zona urbana","20/03/2021","SE",999999,"BARCELONA","Barcelones","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,100,"No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar",NA,"Doble sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","CapDeSetmana",13,"Matí","Col.lisió de vehicles en marxa","dis"
"20925",2021,"Carretera","25/10/2021","N-340",1140.5,"CAMBRILS","Baix Camp","Tarragona",1,0,0,1,2,0,1,0,0,1,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Doble sentit","Encalç",NA,"Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners",17.43,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"20926",2021,"Carretera","02/06/2021","BV-1468",7.8,"SANT CUGAT DEL VALLES","Valles Occidental","Barcelona",0,1,0,1,1,0,0,0,1,0,0,0,0,999,"No","No n'hi ha","Sense Especificar",NA,"No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Resta sortides de via",NA,"Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","Feiners",17.35,"Tarda","Sortida de la calcada sense especificar","dill-dij"
"20927",2021,"Carretera","28/05/2021","BV-5151",7.3,"FRANQUESES DEL VALLE","Valles Oriental","Barcelona",0,1,0,1,1,0,0,0,1,0,0,0,0,999,"No","No n'hi ha","Sense Especificar",NA,"No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Altres",NA,"Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana",15.37,"Tarda","Altres","div"
"20928",2021,"Carretera","06/06/2021","CR",6.4,"BELLVER DE CERDANYA","Cerdanya","Lleida",0,1,0,1,1,0,0,0,0,0,0,1,0,30,"No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Pluja dèbil","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia fosc",NA,"Doble sentit","Resta sortides de via",NA,"Carretera","Sec i net","Altres","Municipal","Rampa o pendent","Vent moderat","CapDeSetmana",13.53,"Matí","Sortida de la calcada sense especificar","dg"
"20929",2021,"Zona urbana","15/07/2021","N-II",660.2,"CANET DE MAR","Maresme","Barcelona",1,0,0,1,2,0,0,0,1,1,0,0,0,100,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Fregament o col·lisió lateral",NA,"Travessera","Sec i net","Carretera convencional",NA,NA,"Calma, vent molt suau","Feiners",9.19,"Matí","Col.lisió de vehicles en marxa","dill-dij"
"20930",2021,"Carretera","08/12/2021","C-13",35.4,"SENTIU DE SIO, LA","Noguera","Lleida",0,1,0,1,1,0,0,0,1,0,0,0,0,999,"No","No n'hi ha","Sense Especificar",NA,"No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas",NA,"Altres","Intersecció en T o Y","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","Feiners",15.04,"Tarda","Altres","dill-dij"
"20931",2021,"Zona urbana","17/09/2021","SE",999999,"ROSES","Alt Emporda","Girona",0,1,0,1,1,0,1,0,0,0,0,0,0,NA,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Sols norma prioritat de pas","Un sol sentit","Caiguda en la via","Giratòria","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","Feiners",14,"Tarda","Bolcada a la calcada","div"
"20932",2021,"Carretera","03/07/2021","B-124",21,"SANT LLORENC SAVALL","Valles Occidental","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,100,"No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Doble sentit","Fregament o col·lisió lateral",NA,"Carretera","Sec i net","Carretera convencional","Provincial","Rampa o pendent","Calma, vent molt suau","CapDeSetmana",13.28,"Matí","Col.lisió de vehicles en marxa","dis"
"20933",2021,"Carretera","28/11/2021","GI-512",0.9,"TORDERA","Maresme","Barcelona",0,2,2,4,3,0,0,0,0,3,0,0,0,100,"No","No n'hi ha","A nivell","Carril central","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Envestida (frontal lateral)","Intersecció en T o Y","Carretera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","CapDeSetmana",13.18,"Matí","Col.lisió de vehicles en marxa","dg"
"20934",2021,"Zona urbana","11/02/2021","SE",999999,"SANTA PERPETUA DE MO","Valles Occidental","Barcelona",0,1,0,1,2,0,1,0,0,1,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","Alba o capvespre","Senyal Stop o cedeix pas","Doble sentit","Envestida (frontal lateral)","Giratòria","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",6.18,"Matí","Col.lisió de vehicles en marxa","dill-dij"
"20935",2021,"Carretera","25/11/2021","C-37z",90.2,"MANRESA","Bages","Barcelona",0,1,0,1,1,0,0,0,1,0,0,0,0,100,"No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","Si","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, sense llum artificial",NA,"Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via",NA,"Carretera","Sec i net","Carretera convencional","Provincial","Rampa o pendent","Calma, vent molt suau","Feiners",19.04,"Tarda","Col.lisió d'un vehicle contra un obstacle de la calcada","dill-dij"
"20936",2021,"Zona urbana","07/03/2021","SE",999999,"RIPOLLET","Valles Occidental","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,NA,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","Sense especificar","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Senyal Stop o cedeix pas",NA,"Envestida (frontal lateral)","Giratòria","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","CapDeSetmana",20,"Tarda","Col.lisió de vehicles en marxa","dg"
"20937",2021,"Zona urbana","24/07/2021","SE",999999,"TERRASSA","Valles Occidental","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,30,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","Si","No","No","No","No","Arribant o eixint intersecció fins 50m","Senyal velocitat","De dia, dia clar","Sols marques viàries (inclou pas vianants)","Un sol sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","CapDeSetmana",10.1,"Matí","Atropellament","dis"
"20938",2021,"Zona urbana","05/03/2021","SE",999999,"HOSPITALET DE LLOBREGAT","Barcelones","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,NA,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Sols marques viàries (inclou pas vianants)","Un sol sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","Feiners",13.26,"Matí","Atropellament","div"
"20939",2021,"Zona urbana","20/09/2021","SE",999999,"LLEIDA","Segria","Lleida",0,1,0,1,2,0,0,1,0,1,0,0,0,NA,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Un sol sentit","Envestida (frontal lateral)","Giratòria","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","Municipal","Sense especificar","Calma, vent molt suau","Feiners",15.15,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"20940",2021,"Carretera","16/07/2021","C-153",47.9,"VALL D'EN BAS, LA","Garrotxa","Girona",0,1,0,1,2,0,1,0,0,0,0,1,0,999,"No","No n'hi ha","Sense Especificar",NA,"No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Altres",NA,"Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana",18.56,"Tarda","Altres","div"
"20941",2021,"Carretera","21/09/2021","B-23",12.5,"PAPIOL, EL","Baix Llobregat","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,100,"No","No n'hi ha","Terraplé","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar",NA,"Un sol sentit","Fregament o col·lisió lateral",NA,"Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","Feiners",8.52,"Matí","Col.lisió de vehicles en marxa","dill-dij"
"20942",2021,"Carretera","04/12/2021","GIV-5264",1.5,"LLANARS","Ripolles","Girona",0,1,0,1,2,1,0,0,0,1,0,0,0,50,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, il·luminació artificial insuficient",NA,"Doble sentit","Atropellament",NA,"Carretera","Sec i net","Carretera convencional","Municipal","Pla","Calma, vent molt suau","CapDeSetmana",19.58,"Tarda","Atropellament","dis"
"20943",2021,"Carretera","08/03/2021","N-340",1160.5,"TARRAGONA","Tarragones","Tarragona",0,1,0,1,1,0,0,0,1,0,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Pluja dèbil","Sense funció especial","Accident greu","No","No","No","Si","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia fosc","Senyal Stop o cedeix pas","Doble sentit","Caiguda en la via","Giratòria","Carretera","Mullat","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners",14.15,"Tarda","Bolcada a la calcada","dill-dij"
"20944",2021,"Zona urbana","21/10/2021","SE",999999,"VILA-SECA","Tarragones","Tarragona",0,1,1,2,3,2,0,0,0,1,0,0,0,20,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","Si","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar",NA,"Un sol sentit","Atropellament",NA,"Zona urbana","Inundat","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",10.1,"Matí","Atropellament","dill-dij"
"20945",2021,"Carretera","15/05/2021","N-II",649,"MATARO","Maresme","Barcelona",1,0,0,1,3,0,0,1,0,1,1,0,0,100,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Caiguda en la via",NA,"Carretera","Sec i net","Carretera convencional",NA,NA,"Calma, vent molt suau","CapDeSetmana",4.41,"Nit","Bolcada a la calcada","dis"
"20946",2021,"Zona urbana","30/03/2021","SE",999999,"BADALONA","Barcelones","Barcelona",0,1,1,2,2,1,0,0,1,0,0,0,0,NA,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","Sense especificar","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Atropellament",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","Feiners",9.58,"Matí","Atropellament","dill-dij"
"20947",2021,"Carretera","28/05/2021","BV-2443",1.2,"OLERDOLA","Alt Penedes","Barcelona",0,1,0,1,1,0,1,0,0,0,0,0,0,999,"No","No n'hi ha","Sense Especificar",NA,"No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Altres",NA,"Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","Feiners",11.57,"Matí","Altres","div"
"20948",2021,"Carretera","02/04/2021","C-55",38.6,"SANT JOAN DE VILATOR","Bages","Barcelona",1,0,0,1,2,0,0,0,0,2,0,0,0,100,"No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Doble sentit","Col·lisió frontal",NA,"Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana",17.55,"Tarda","Col.lisió de vehicles en marxa","div"
"20949",2021,"Carretera","01/07/2021","AP-7",58.9,"SANT GREGORI","Girones","Girona",1,0,0,1,4,1,0,0,0,3,0,0,0,120,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, sense llum artificial",NA,"Doble sentit","Atropellament",NA,"Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners",23.24,"Nit","Atropellament","dill-dij"
"20950",2021,"Zona urbana","27/09/2021","SE",999999,"SANT BOI DE LLOBREGAT","Baix Llobregat","Barcelona",1,0,0,1,2,1,0,0,0,0,1,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","Obres","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Semàfor","Doble sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",14.2,"Tarda","Atropellament","dill-dij"
"20951",2021,"Carretera","11/06/2021","N-II",687.5,"MACANET DE LA SELVA","Selva","Girona",0,2,3,5,2,0,0,0,0,2,0,0,0,60,"No","No n'hi ha","Terraplé","No n'hi ha","Obres","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar",NA,"Doble sentit","Col·lisió frontal",NA,"Carretera","Sec i net","Carretera convencional","Estatal","Rampa o pendent","Calma, vent molt suau","CapDeSetmana",17.05,"Tarda","Col.lisió de vehicles en marxa","div"
"20952",2021,"Zona urbana","23/04/2021","SE",999999,"CAMBRILS","Baix Camp","Tarragona",0,1,0,1,2,1,0,0,0,1,0,0,0,30,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","Alba o capvespre",NA,"Doble sentit","Atropellament",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",8.3,"Matí","Atropellament","div"
"20953",2021,"Carretera","30/05/2021","C-26",89.3,"CASTELLAR DE LA RIBERA","Solsones","Lleida",0,1,0,1,1,0,0,0,1,0,0,0,0,999,"No","No n'hi ha","Sense Especificar",NA,"No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Altres",NA,"Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana",10.42,"Matí","Altres","dg"
"20954",2021,"Zona urbana","10/09/2021","SE",999999,"TARRAGONA","Tarragones","Tarragona",0,1,0,1,2,0,0,0,1,1,0,0,0,30,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar",NA,"Un sol sentit","Envestida (frontal lateral)",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","Municipal","Pla","Calma, vent molt suau","Feiners",14.2,"Tarda","Col.lisió de vehicles en marxa","div"
"20955",2021,"Zona urbana","11/11/2021","SE",999999,"CORBERA DE LLOBREGAT","Baix Llobregat","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,100,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas",NA,"Fregament o col·lisió lateral","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",17.5,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"20956",2021,"Carretera","01/02/2021","B-20",10.5,"BARCELONA","Barcelones","Barcelona",0,1,5,6,5,0,0,0,1,2,2,0,0,80,"No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar",NA,"Un sol sentit","Encalç",NA,"Carretera","Sec i net","Carretera convencional",NA,NA,"Calma, vent molt suau","Feiners",11,"Matí","Col.lisió de vehicles en marxa","dill-dij"
"20957",2021,"Carretera","25/09/2021","BV-2242",1,"PIERA","Anoia","Barcelona",1,0,1,2,2,0,0,0,1,1,0,0,0,70,"No","No n'hi ha","Terraplé","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Col·lisió frontal","Intersecció en T o Y","Carretera","Sec i net","Carretera convencional","Provincial","Rampa o pendent","Calma, vent molt suau","CapDeSetmana",18.42,"Tarda","Col.lisió de vehicles en marxa","dis"
"20958",2021,"Carretera","29/12/2021","A-2",572,"HOSTALETS DE PIEROLA","Anoia","Barcelona",0,1,1,2,2,0,0,0,0,1,1,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","Si","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Genérica via","Alba o capvespre","Senyal Stop o cedeix pas","Un sol sentit","Encalç","Enllaç d'entrada o eixida","Carretera","Sec i net","Carretera convencional","Estatal","Rampa o pendent","Calma, vent molt suau","Feiners",19.23,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"20959",2021,"Carretera","08/08/2021","T-702",30.5,"CABACES","Priorat","Tarragona",1,0,0,1,1,0,0,0,1,0,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Doble sentit","Resta sortides de via",NA,"Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","CapDeSetmana",12,"Matí","Sortida de la calcada sense especificar","dg"
"20960",2021,"Zona urbana","06/05/2021","SE",999999,"BARCELONA","Barcelones","Barcelona",0,1,0,1,6,0,0,0,2,4,0,0,0,100,"Si","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Doble sentit","Fregament o col·lisió lateral",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",13.58,"Matí","Col.lisió de vehicles en marxa","dill-dij"
"20961",2021,"Carretera","23/10/2021","C-12",35.3,"BENIFALLET","Baix Ebre","Tarragona",0,1,0,1,2,0,0,0,0,2,0,0,0,80,"No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, il·luminació artificial insuficient",NA,"Doble sentit","Resta sortides de via",NA,"Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana",3.08,"Nit","Sortida de la calcada sense especificar","dis"
"20962",2021,"Zona urbana","05/04/2021","SE",999999,"SANT PERE PESCADOR","Alt Emporda","Girona",0,1,0,1,1,0,1,0,0,0,0,0,0,999,"No","No n'hi ha","Sense Especificar",NA,"No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Resta sortides de via",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","Feiners",11.41,"Matí","Sortida de la calcada sense especificar","dill-dij"
"20963",2021,"Carretera","03/04/2021","TV-7046",7.1,"ALBIOL, L'","Baix Camp","Tarragona",0,1,0,1,2,0,1,0,0,0,0,1,0,999,"No","No n'hi ha","Sense Especificar",NA,"No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Altres",NA,"Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana",18.37,"Tarda","Altres","dis"
"20964",2021,"Zona urbana","11/06/2021","SE",999999,"RUBI","Valles Occidental","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,100,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Atropellament",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",10.3,"Matí","Atropellament","div"
"20965",2021,"Zona urbana","17/11/2021","SE",999999,"OLESA DE MONTSERRAT","Baix Llobregat","Barcelona",0,2,0,2,3,2,0,0,0,1,0,0,0,100,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Atropellament",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",13.1,"Matí","Atropellament","dill-dij"
"20966",2021,"Zona urbana","30/09/2021","C-26",192.7,"RIPOLL","Ripolles","Girona",1,0,0,1,1,0,0,0,1,0,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Genérica via","De dia, dia clar",NA,"Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","Encreuament o intersecció en X o +","Travessera","Sec i net","Carretera convencional",NA,NA,"Calma, vent molt suau","Feiners",12.55,"Matí","Col.lisió d'un vehicle contra un obstacle de la calcada","dill-dij"
"20967",2021,"Carretera","30/01/2021","GIV-6703",3.1,"QUART","Girones","Girona",0,1,1,2,1,0,0,0,0,1,0,0,0,100,"No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Pluja dèbil","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, sense llum artificial",NA,"Doble sentit","Resta sortides de via",NA,"Carretera","Sec i net","Carretera convencional","Provincial","Rampa o pendent","Calma, vent molt suau","CapDeSetmana",20.01,"Tarda","Sortida de la calcada sense especificar","dis"
"20968",2021,"Zona urbana","27/09/2021","SE",999999,"BARCELONA","Barcelones","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,100,"No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar",NA,"Un sol sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",12.15,"Matí","Col.lisió de vehicles en marxa","dill-dij"
"20969",2021,"Zona urbana","30/11/2021","N-II",646.5,"MATARO","Maresme","Barcelona",0,1,1,2,2,0,0,1,1,0,0,0,0,NA,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","Sense especificar","No","No","Sense especificar","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial suficient",NA,"Sense especificar","Envestida (frontal lateral)",NA,"Travessera","Sec i net","Carretera convencional",NA,"Sense especificar","Calma, vent molt suau","Feiners",17.15,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
